CUSTOMER_ID,ORDER_DT,CITY,STATE,ORDER_AMOUNT,ORDER_ID
SNEGYB,11/7/2013,Dallas,TX,25.91,5877218555271991707
KTJ343,11/7/2013,Dallas,TX,31,661912981764477592
58NTKA,11/7/2013,Houston,TX,31.07,2880537294842375239
7JGGX2,11/7/2013,Waco,TX,40.16,4636116296791800083
B7F8SQ,11/7/2013,Dallas,TX,30.82,247385058441568595
7RPAD3,1/14/2014,Waco,TX,54.08,8755581135688619574
V5WR36,12/10/2013,Dallas,TX,103.91,7629573173041416812
N9UXXU,11/7/2013,Houston,TX,36.98,2007717240058481518
WF8KZC,11/14/2013,Houston,TX,30.82,8446706074005729847
8XBEQW,12/11/2013,Dallas,TX,32.79,9111096202464342494
8ZWTGA,11/7/2013,Waco,TX,30.82,439441181842497071
RWB45N,11/7/2013,Dallas,TX,30.82,2364507530608750973
TXQ8M9,11/7/2013,Dallas,TX,31.05,2499672087144356469
LBEF3Z,11/7/2013,Waco,TX,48.75,6441081934011405381
TW6HAZ,12/1/2013,Waco,TX,16.41,1270090214778902575
X86SAL,11/7/2013,Dallas,TX,30.82,5009914022245764516
RV5KEC,11/30/2013,Waco,TX,15.8,7365946682060153638
4NM3B2,11/7/2013,Waco,TX,30.8,8061626653064686012
JF8BVY,11/7/2013,Waco,TX,10.53,2348336459491897918
5RK7VP,11/7/2013,Dallas,TX,30.82,7964800242161466654
D4LF6C,12/10/2013,Dallas,TX,62.44,8094166528254267558
MF33LA,11/11/2013,Dallas,TX,53.25,83324188821908475
6PNH62,11/7/2013,Dallas,TX,30.82,3206895838872777395
7CRBLD,11/7/2013,Houston,TX,31,216454769480065398
MJA2EW,11/7/2013,Houston,TX,30.82,4842285232373299435
U9Y3E2,11/7/2013,Houston,TX,30.82,2326274316661908533
THMUGW,12/1/2013,Dallas,TX,30.82,373935021155322005
QGBB2P,1/20/2014,Austin,TX,58.91,3948393469824676943
L5VR27,11/7/2013,Waco,TX,30.8,1332947142975499631
AZM2KB,1/5/2014,Waco,TX,37.84,1745352157541512457
XR946Y,11/8/2013,Waco,TX,30.74,772858548518188146
F35Z5V,11/10/2013,Waco,TX,30.82,641366328539439334
8E9YT2,11/7/2013,Houston,TX,72.61,847556940042871454
YWSTKX,11/12/2013,Waco,TX,150.06,3121543702341739273
SVTESP,11/7/2013,Houston,TX,31,734739388971399841
36RSTZ,12/10/2013,Austin,TX,10.64,2157901514498285624
89KSEE,11/7/2013,Houston,TX,31,7751398855769810954
TVEFVK,11/7/2013,Houston,TX,30.77,5897113901301295758
QJXT3V,11/7/2013,Waco,TX,30.82,1399804105806344365
95B7N8,11/22/2013,Waco,TX,26.85,7611688656480384513
3WP5ZJ,11/7/2013,Houston,TX,31,6909211192767910169
3GT7LZ,12/10/2013,Houston,TX,40.62,8208608111301856458
534TS2,11/7/2013,Dallas,TX,30.82,8846816638368216198
5AXNKM,11/7/2013,Houston,TX,52.11,7958939824354867124
KWBERC,11/13/2013,Houston,TX,30.82,8713078972006748204
7PBFKH,11/7/2013,Houston,TX,28.15,622888652992757319
YD2NCG,12/5/2013,Houston,TX,30.8,6274836259812390601
HPDV5F,11/7/2013,Houston,TX,52.22,6761546697453976669
DGSQ75,11/7/2013,Houston,TX,30.82,3801634931425757392
ZNB9DF,11/7/2013,Houston,TX,31,967493321035557213
ZZ7G7X,11/7/2013,Houston,TX,52.23,458710398320406447
KMYU65,11/7/2013,Houston,TX,30.82,3189580627798614817
32VPGL,11/7/2013,Waco,TX,163.08,7959297401227447344
44MFWE,11/7/2013,Houston,TX,152.06,7045565375588427247
WYRVPA,11/7/2013,Houston,TX,38.32,8068671478469725428
GRJWSG,11/7/2013,Houston,TX,30.77,2455871421326820565
SK95XD,11/7/2013,Houston,TX,51.2,1600150824221163012
MUSNXM,11/7/2013,Houston,TX,31.05,2706355392145284763
PDPHW6,11/7/2013,Houston,TX,30.77,1416872319135554389
68S2A3,11/7/2013,Waco,TX,79.22,6995184258625138659
HVFJGK,11/7/2013,Houston,TX,30.82,6734621581137709886
8JXJMN,11/7/2013,Houston,TX,30.82,8634451485093760282
A6JSV7,11/7/2013,Waco,TX,121.77,3074767838654186993
7TUVMQ,11/7/2013,Houston,TX,31.07,491494624733848066
ZTYDVZ,11/7/2013,Houston,TX,6.43,7103806457006902758
W4TLJV,11/7/2013,Austin,TX,15.28,3503305518748126475
EGLWMA,1/5/2014,Waco,TX,38.8,3533464639593094709
TU4N43,11/7/2013,Waco,TX,42.85,4901200432251196694
864GJK,11/7/2013,Houston,TX,30.77,3966965070065335159
F793HH,11/8/2013,Houston,TX,30.82,7956009847844583171
KY9QVR,11/8/2013,Waco,TX,30.82,3181904819771686237
2L5LU2,11/8/2013,Dallas,TX,31.05,1669570724031504207
Q825NZ,11/8/2013,Houston,TX,45.17,2133995832219378272
KFTGXV,11/8/2013,Houston,TX,30.82,5083940211364919338
BYW83T,11/8/2013,Houston,TX,30.77,573900345102186868
5XRCF9,11/8/2013,Houston,TX,30.85,466146743017901638
ADU6E9,11/8/2013,Houston,TX,68.81,6119875758807910273
T5U7V7,11/8/2013,Houston,TX,30.82,1486333601243910303
5TM7SM,11/8/2013,Dallas,TX,34.88,4602169937171829863
USC4NR,11/8/2013,Dallas,TX,41.54,404154325033343427
CWEKPT,11/8/2013,Dallas,TX,50.3,6535882704280015131
YXKVV6,11/8/2013,Waco,TX,30.8,291048019843570499
8M3ZED,11/8/2013,Waco,TX,42.86,5225534786629044745
7SU7WH,11/8/2013,Houston,TX,31,5611434798999930363
JXTDXN,12/5/2013,Waco,TX,94.9,6379734970587887568
ATRUK5,11/13/2013,Houston,TX,31.05,8551818523959067081
ZFH9CY,11/14/2013,Houston,TX,31,7143035854140075061
99RKUB,11/8/2013,Waco,TX,29.37,1062159609709683987
U5BHYN,11/8/2013,Houston,TX,105.39,7978959230425202781
MZTHK8,11/8/2013,Waco,TX,30.75,6897566430173260901
H4V9M5,11/8/2013,Houston,TX,30.82,7380131295823184794
KPQHQG,11/8/2013,Houston,TX,139.48,5164925295367318234
UQX47S,11/8/2013,Houston,TX,30.82,8808798900644417304
KB6ETE,11/8/2013,Houston,TX,30.82,6809715904811849848
7Z5ZPC,11/8/2013,Houston,TX,30.82,9202006581987388130
U5HHD2,11/8/2013,Waco,TX,41.73,8668147986021580900
4WYPQD,11/8/2013,Houston,TX,59.13,1754114538305985944
UW7QPG,11/8/2013,Houston,TX,31.05,4477807390022835772
A5WBTS,11/8/2013,Houston,TX,41.88,6082208268438333399
5FDVBG,1/11/2014,Dallas,TX,19.5,2821471347773740894
XCDE8C,11/8/2013,Dallas,TX,30.82,5786041704874736097
4YXCE5,11/9/2013,Houston,TX,57.27,2305599978804032430
3SDVPD,11/8/2013,Dallas,TX,30.82,8405669120361948500
KZ9VPJ,11/8/2013,Dallas,TX,31,8310464038810358790
5M5EJ3,11/8/2013,Houston,TX,31.07,3100628376639352308
2ACYHG,11/8/2013,Houston,TX,30.82,6897354601805059337
CM48CW,11/8/2013,Waco,TX,154.57,5138896229432850681
BMKPZ9,11/8/2013,Dallas,TX,31,5508349798188720857
KRVV5U,11/8/2013,Houston,TX,30.82,6782305494971287102
X8KH8E,11/8/2013,Dallas,TX,31.07,5423523874027211246
CHFDNE,11/8/2013,Dallas,TX,68.87,8766262320004859803
QWX65B,11/13/2013,Dallas,TX,65.32,583495913308402634
E4WX5P,11/8/2013,Houston,TX,31,2669676352794081631
WHE8JW,11/8/2013,Houston,TX,31.07,3356811909876581563
NWAVXR,11/8/2013,Houston,TX,31.07,5292433180618125725
ESU4XP,11/8/2013,Waco,TX,30.8,6703116224892845977
FRNCLC,11/22/2013,Dallas,TX,31,668321423518891105
7NRPQ4,11/8/2013,Houston,TX,31.79,6853088870917539441
TUHW3J,11/8/2013,Houston,TX,30.82,5322645652895599208
MKM8CQ,11/8/2013,Waco,TX,30.8,5284698973926992274
7DY2H8,11/8/2013,Waco,TX,76.56,328669453042652934
LPWKH7,12/2/2013,Houston,TX,155.34,8415750740653866195
8JREGB,11/8/2013,Waco,TX,30.8,4713863640984466431
TWTD5Z,11/8/2013,Houston,TX,31.07,2361916255949146198
5JQHQY,12/7/2013,Waco,TX,79.72,7838321967505196094
FFBMF9,12/1/2013,Waco,TX,42.49,2525817230501952991
X87EYT,11/8/2013,Waco,TX,30.8,654893854920885057
992KVQ,11/8/2013,Dallas,TX,31,280495619380690909
L5XA5B,11/8/2013,Houston,TX,30.82,2446552700307863752
6ZB96H,11/8/2013,Waco,TX,30.8,3060385325570730438
XUJM2D,11/9/2013,Waco,TX,60.45,6059711105735365407
7GD6BB,11/8/2013,Waco,TX,30.8,5135337828823949969
LBJLEG,11/8/2013,Houston,TX,31.07,202503936810194647
8Q7MCS,11/8/2013,Waco,TX,30.8,2258446228934757266
3L4HSS,11/8/2013,Dallas,TX,30.82,6340883210166160356
6VHN6D,12/7/2013,Dallas,TX,30.82,6794377337420939550
58ACK7,11/15/2013,Houston,TX,30.82,9163519177434508989
FPGT74,11/13/2013,Waco,TX,88.1,5968893202125732021
FRUYS5,11/9/2013,Houston,TX,30.82,2403831215814973087
NVV8KP,11/26/2013,Houston,TX,25.66,7308174074709183822
YXL5MZ,11/9/2013,Waco,TX,30.8,282257645170037762
9BY44T,12/6/2013,Waco,TX,29.31,2788392362780741230
48WMSF,11/9/2013,Houston,TX,28.07,4547104010244020102
ETHDNZ,11/9/2013,Houston,TX,30.82,5856336499019296681
2CCCXF,11/9/2013,Waco,TX,41.41,2709178632064889025
2YUM3N,11/9/2013,Dallas,TX,29.26,5998968458051653118
JEPCNQ,11/9/2013,Houston,TX,70.54,6590345144663544990
Q59C5V,11/9/2013,Waco,TX,30.8,4228720010100363698
MAKZRB,11/9/2013,Waco,TX,28.8,6658610536332482400
E7V974,11/9/2013,Waco,TX,30.8,6034664799203708728
8FSDRK,11/9/2013,Waco,TX,36.46,6211154107195093438
44P674,11/11/2013,Dallas,TX,49.35,4995392854072900526
U65HQ9,12/20/2013,Waco,TX,87.95,261165661642976109
LNVZR8,11/24/2013,Waco,TX,62.07,3735961699928613291
YFG7WJ,11/9/2013,Houston,TX,48.35,7645923471400647990
VM8EZK,11/9/2013,Waco,TX,33.08,3469671159982182057
64PLXE,11/9/2013,Houston,TX,30.82,787274768795688543
5DMCVY,11/11/2013,Austin,TX,31.8,5957878148577452811
D9VQDV,11/9/2013,Austin,TX,78.13,329764193692949118
NAGBSJ,11/10/2013,Waco,TX,197.09,8743245514253461814
Y3AJYC,11/9/2013,Houston,TX,30.82,5498764953352325939
HRRGPN,11/9/2013,Waco,TX,71.77,4499050938260817283
WK4EPP,11/9/2013,Waco,TX,30.8,8754097663176645706
3AZVVC,11/9/2013,Dallas,TX,31,2081057926946514372
F5QPQG,11/9/2013,Houston,TX,30.82,151294953298195494
CZZCPQ,11/9/2013,Waco,TX,37.29,2307507844488002853
YNT74T,11/9/2013,Waco,TX,44.29,8559047357812455185
WFTE7N,11/13/2013,Waco,TX,45.88,3056418890610034213
MDSHHB,11/19/2013,Waco,TX,40.96,3937116368403670616
H9SWA5,11/10/2013,Waco,TX,41.28,5782984732113620720
SLXFDY,11/9/2013,Waco,TX,42,6701284082377210110
WKDQJZ,11/10/2013,Dallas,TX,40.51,7215847159067656629
5KCY5L,11/10/2013,Houston,TX,49.71,989382718820086556
9UC4DG,11/11/2013,Houston,TX,42.83,3583324458848288829
MQF6FM,11/10/2013,Waco,TX,89.98,697786203446835248
LBA2P5,11/10/2013,Houston,TX,40.15,3425002671085288531
TWR9KD,11/10/2013,Houston,TX,30.82,1064790632898093044
EGJCUM,11/10/2013,Houston,TX,30.82,2622615285602531162
4P49JN,11/10/2013,Dallas,TX,36.93,136021755791954392
MH3NMZ,11/17/2013,Waco,TX,169.61,68702635814569644
6FSQHU,1/4/2014,Waco,TX,30.8,4136239699523720470
C84ZLY,1/3/2014,Waco,TX,99.5,3165225569413164451
F6KQBQ,11/10/2013,Houston,TX,91.77,2483780133219850414
UKN4ZP,11/10/2013,Houston,TX,31,663697120792223264
GGYR5D,11/14/2013,Waco,TX,46.45,2337394528073516757
7XHW78,11/10/2013,Houston,TX,30.82,2382902555215359092
332GJJ,11/10/2013,Houston,TX,75.24,6225841752211995870
UTZTXA,11/10/2013,Waco,TX,30.8,8746842176017256436
FZP73N,11/10/2013,Waco,TX,67.5,887593188032506715
XXLACL,12/4/2013,Waco,TX,143.65,7962788696414648383
9YQ7ND,11/10/2013,Waco,TX,17.17,2152451585822045434
DLFW9Y,11/12/2013,Waco,TX,82.76,8334527990796815690
2H7AFL,11/12/2013,Waco,TX,103.06,4205686649664943462
Z6WH8G,11/10/2013,Waco,TX,60.98,5196848045081935310
UEM439,11/18/2013,Waco,TX,38.25,3935338395146069689
5SXSSH,11/17/2013,Houston,TX,103.71,5943359990294104700
5RVQ3F,11/10/2013,Waco,TX,37.57,177881957533404881
54FSHQ,12/22/2013,Houston,TX,121.99,9078416002629602255
62KN5B,11/10/2013,Dallas,TX,30.82,6242417759474653865
5PX5B7,11/10/2013,Houston,TX,31.05,3590782245951240976
K8NVY8,11/10/2013,Houston,TX,30.82,6178506331662347001
STMWE6,11/13/2013,Dallas,TX,39.63,5675522529665849975
VWRZXT,11/10/2013,Waco,TX,76.8,2196629829224812665
JBYSCV,11/10/2013,Houston,TX,18.5,1472394672739229447
3YLZJZ,11/10/2013,Houston,TX,59.66,3868392976026296482
UP4625,11/10/2013,Houston,TX,39.29,9040911494225034405
CFTQ9V,11/10/2013,Dallas,TX,109.02,4058729408865081326
BRK4ZF,11/10/2013,Dallas,TX,78.59,1394766234546331709
LCPQXD,11/10/2013,Waco,TX,37.78,240361834680721261
Q2JVFD,1/5/2014,Austin,TX,25.54,7726585748556537965
AXX6G4,11/13/2013,Dallas,TX,43.29,2003341525313283274
7XD5KY,11/11/2013,Dallas,TX,30.82,151258874821518726
JC9H9X,11/11/2013,Houston,TX,30.82,4641561559976945705
2SCD7L,11/11/2013,Waco,TX,104.33,6067290722924886530
2NP4EG,11/11/2013,Houston,TX,42.1,2247299321463366515
DCWSBC,11/14/2013,Houston,TX,34.92,8185714619461349946
WKVFQE,11/11/2013,Houston,TX,36.21,7687727474829249088
CC6DY5,11/11/2013,Houston,TX,60.06,9162413071065832864
B5JQCQ,11/11/2013,Houston,TX,30.82,5153325238561231148
XFH3C9,11/11/2013,Houston,TX,30.82,4695285953991538028
YWSUH2,11/11/2013,Houston,TX,30.82,3089906348841067014
NBV5BH,11/11/2013,Austin,TX,70.83,2293313598407464011
GYNQQH,11/11/2013,Waco,TX,29.9,6165118008000365046
U3VJX4,11/11/2013,Waco,TX,70.45,4307762491610345760
LLJH2L,11/11/2013,Houston,TX,64.83,7650960899929353687
7D5JZ9,11/11/2013,Dallas,TX,30.82,6674997012594214229
WSVDR5,11/11/2013,Austin,TX,99.14,6952666045167191708
HDBLMJ,12/13/2013,Waco,TX,15.8,3189650873029342419
BAJLGZ,11/11/2013,Houston,TX,30.98,1697635807680102768
SJSHW2,11/11/2013,Houston,TX,30.13,183475104841908891
LBGCLD,11/11/2013,Dallas,TX,30.82,2689628531592069387
3BTWEF,11/11/2013,Waco,TX,29.04,8636311979828090290
ENJR4S,11/11/2013,Houston,TX,30.82,4460110755923737101
ABJKGG,11/12/2013,Dallas,TX,56.17,7564314496657693671
KUJW3U,11/11/2013,Houston,TX,42.79,1016644539007967062
D8CRAQ,11/11/2013,Austin,TX,54.4,1455100804226742848
AJ6RH7,11/11/2013,Dallas,TX,30.82,8481052633070219839
3RGDJX,11/11/2013,Houston,TX,30.82,8133434256970579736
7MWFXK,11/11/2013,Houston,TX,30.82,6554589422090756207
Z2BG3U,11/11/2013,Waco,TX,40.96,7441084421392256082
9HZBCS,11/11/2013,Houston,TX,30.82,7467571445815435351
PZRDUN,11/14/2013,Houston,TX,30.82,4998128590484421840
XV5UWY,11/11/2013,Houston,TX,56.1,5295078248985487354
MMZZV2,11/11/2013,Houston,TX,30.82,2874514786230200730
WSVD2Y,11/11/2013,Waco,TX,32.31,8599740557366071311
H76SGN,11/11/2013,Houston,TX,34.3,2018940801699081727
QCFXJL,11/11/2013,Dallas,TX,30.82,2179140514733881594
9A7EBK,11/11/2013,Waco,TX,30.8,5734479148924411013
6HKMZZ,12/13/2013,Waco,TX,71.44,1232202988847502669
K9JP2Y,11/11/2013,Houston,TX,30.82,7814813711012043710
7ERB42,11/11/2013,Waco,TX,43.81,4232308850581195863
VNWDC2,11/21/2013,Houston,TX,42.87,3999358222677361263
P6M5HW,11/11/2013,Houston,TX,37.74,2095113573139047445
J3C6WW,11/11/2013,Houston,TX,30.82,1458157085011014470
7QNUNJ,11/11/2013,Houston,TX,30.82,6835353022703875505
STXLE9,11/11/2013,Dallas,TX,41.76,2979017834784624808
HJG2FL,12/3/2013,Waco,TX,30.8,7383313515815706127
9ZLLDG,11/18/2013,Houston,TX,30.82,2885390418488169209
2UBL7L,11/17/2013,Dallas,TX,40.26,8759145016283492676
2QVZ3U,11/16/2013,Waco,TX,35.32,7827180577869342242
YAUYVE,11/11/2013,Houston,TX,30.82,6326888572944031571
UX7AGQ,11/11/2013,Dallas,TX,30.82,9164919594386373817
EZNZQN,11/11/2013,Waco,TX,36.43,4592662202215494220
6T6FKL,12/3/2013,Waco,TX,58,8312319486545778869
TG49WU,11/11/2013,Waco,TX,30.8,6842724375424452052
L9RQLQ,11/11/2013,Waco,TX,30.8,4892084120928423447
9JMNAX,11/11/2013,Houston,TX,30.82,6018790621453398521
MREVHX,11/11/2013,Austin,TX,106.15,138228059731100219
HU3TWC,11/11/2013,Waco,TX,30.8,4095066847996626544
PME6VX,11/11/2013,Waco,TX,29.76,1195111246654921641
QS3G3X,11/11/2013,Houston,TX,30.82,4382995935832546075
MG47MW,12/29/2013,Waco,TX,15.99,4634012998754839698
HPT4FJ,11/11/2013,Houston,TX,35.58,5073414369668966569
2JXQ4A,11/12/2013,Waco,TX,30.8,5978048909701135195
MLRVD9,11/11/2013,Houston,TX,44.05,6081053200139356928
TWZ7VN,11/11/2013,Waco,TX,30.8,4009911759606650323
ES4QRX,11/11/2013,Houston,TX,30.82,801789332361259224
M95X6N,12/2/2013,Waco,TX,62.29,1648622110370007981
E2PGD4,11/11/2013,Dallas,TX,30.82,2264286573797424849
D78YSC,11/11/2013,Houston,TX,30.82,347052640695100095
MWSTRP,11/11/2013,Waco,TX,30.8,8677166581426587809
XRD5MZ,11/11/2013,Dallas,TX,13.89,5684219237990747098
9AAM7F,11/11/2013,Houston,TX,30.82,3081289688182163295
FE7W4A,11/11/2013,Waco,TX,30.8,5894252884020032006
TQC3WW,11/11/2013,Waco,TX,30.82,2457370788050396789
DDZ5RW,11/11/2013,Dallas,TX,78.69,6564249334632393111
A87HFB,11/11/2013,Houston,TX,42.86,6173302383309357709
72YWC6,11/11/2013,Dallas,TX,30.82,4555327779867333419
KNKKTA,11/11/2013,Houston,TX,35.27,2628706676033927838
38VADN,11/11/2013,Waco,TX,21.58,4590333957781769158
FCKAPE,11/11/2013,Waco,TX,41.21,1917652205134687387
L5UVPG,11/11/2013,Houston,TX,53.77,7012183465517678979
QYHTJV,11/12/2013,Waco,TX,28.17,4314672860691654891
Q6FR3H,11/12/2013,Houston,TX,30.82,3447427443435556372
722PB5,11/12/2013,Houston,TX,30.82,635202607435516369
CG28NE,11/12/2013,Houston,TX,30.82,6951920656070529653
VHM38L,11/12/2013,Houston,TX,61.51,2470490362853777892
7R2VSC,11/12/2013,Houston,TX,30.82,6163840333803799517
5FDYE6,11/12/2013,Houston,TX,30.82,4325568022325136220
4ZWKY4,1/12/2014,Houston,TX,30.82,747424510284587602
LELXLE,11/12/2013,Dallas,TX,30.82,9204695345097157083
DYV33D,11/12/2013,Houston,TX,30.82,1471693963031243283
W5ACWK,11/12/2013,Houston,TX,30.82,1069590909168804405
7DGTHD,11/13/2013,Waco,TX,30.8,6673522984169506965
FCN6M4,11/12/2013,Waco,TX,30.8,5386819316000307545
6PDLYE,11/12/2013,Dallas,TX,98.16,9160724460868285857
V9T6C6,11/12/2013,Houston,TX,30.82,8344201195381782806
HM3AWN,11/12/2013,Houston,TX,31,1261253894706346793
MH2MZV,11/15/2013,Houston,TX,30.82,7546932113037417590
B9B8YY,11/12/2013,Houston,TX,31.05,5864969377139476345
WW35XT,12/11/2013,Waco,TX,46.35,3587782467087656084
KLQCRG,11/12/2013,Waco,TX,30.82,6674371350137154768
LQPP2P,11/12/2013,Waco,TX,30.8,5217949461623153080
9PP36D,11/12/2013,Waco,TX,30.8,3299244803802788130
8P2YS3,11/12/2013,Houston,TX,31.05,764015403103296051
CHBAAH,11/12/2013,Waco,TX,30.8,7704745198596679270
QTERPM,11/12/2013,Houston,TX,31.05,8269175437150189341
DBSXXM,11/12/2013,Houston,TX,30.82,8320417789727339614
VVRK3G,11/12/2013,Houston,TX,30.82,4401546654371500772
2EPP9Z,11/12/2013,Dallas,TX,30.82,8172192678071450476
HKYEU8,11/12/2013,Dallas,TX,28.48,236733466191817284
F4358R,11/12/2013,Houston,TX,31,3974472841322898846
YKPAZR,11/12/2013,Waco,TX,30.8,6587066246803706664
EP4K5P,11/12/2013,Houston,TX,30.82,9083552410354565629
VJVNL2,11/12/2013,Waco,TX,61.16,1103397400414562919
BMUCJ5,11/12/2013,Houston,TX,31.05,7446515670211463454
F82HYT,12/13/2013,Waco,TX,71.15,7850480112165478508
UWCFRQ,11/13/2013,Dallas,TX,43.65,2346797917533948696
C7BM75,11/12/2013,Dallas,TX,133.56,6642712396912752807
LV3S5L,11/12/2013,Dallas,TX,30.82,1824908573698611995
54785K,11/16/2013,Waco,TX,29.28,6839520652468062083
X79HMN,11/12/2013,Waco,TX,30.8,3764410973141628375
QG4364,11/12/2013,Houston,TX,30.82,201739257493709896
5XXWWH,11/12/2013,Dallas,TX,31,8277666958955685482
HFZLMV,11/14/2013,Dallas,TX,31,8348513510893148923
TBQNQ9,11/12/2013,Austin,TX,108.66,7249009553011615439
VM7NAU,11/12/2013,Houston,TX,31,3796663615450773206
U8A45W,11/12/2013,Waco,TX,106.22,5262615178758355216
GNF2T6,11/12/2013,Houston,TX,31,7765724549633433121
Q7RV6V,11/12/2013,Dallas,TX,30.82,1413100110918097473
A579LS,11/12/2013,Dallas,TX,80.1,962889900851479519
L6SWBP,11/12/2013,Houston,TX,72.45,7081130727116805917
X8XBWD,11/12/2013,Dallas,TX,31,3513589880897352214
2XLGGM,11/12/2013,Houston,TX,3.38,2458073059190217560
9P4YVZ,11/13/2013,Houston,TX,31,3388818062228308052
F9GDPF,11/12/2013,Dallas,TX,45.07,7884579564469502428
7ZU2GW,11/14/2013,Houston,TX,31,1930992672149600820
5GK9U2,11/13/2013,Waco,TX,44.13,6262793567731407942
XWVGPX,11/12/2013,Waco,TX,47.09,8196341081725548545
RQUAW7,11/12/2013,Houston,TX,31,4152378936712541937
SJSUKX,12/1/2013,Waco,TX,42.78,1432982579296118770
CK6JHU,11/13/2013,Waco,TX,61.62,974107567294533267
VUJXJT,11/12/2013,Houston,TX,30.82,7793046705981563557
Q9UFME,11/15/2013,Houston,TX,30.82,2603124120435002919
FDEXBM,11/12/2013,Houston,TX,30.82,5412158554012743820
38QKCB,11/12/2013,Houston,TX,30.82,8194313567918914553
TAZGLL,11/12/2013,Houston,TX,24.72,1664951204365923241
K58SMF,11/12/2013,Houston,TX,30.82,1433166945370682830
WWN5X7,11/12/2013,Waco,TX,30.8,9062680246188420885
UXVHZK,11/12/2013,Houston,TX,30.82,736578929177654992
4LQNVU,7/22/2010,Dallas,TX,42.83,1440748266806376990
ZMG4R2,11/12/2013,Waco,TX,47.84,477834038720968649
LSXFJL,11/12/2013,Waco,TX,30.8,5357642846656443615
HCYSCT,12/11/2013,Houston,TX,30.82,7467656250049194562
YT7L5J,1/13/2014,Houston,TX,58.11,5968150705581090045
8H7XVB,11/13/2013,Houston,TX,30.82,2385639936684501441
696Y92,11/19/2013,Dallas,TX,42.17,5440614100588364169
CK9XRH,11/13/2013,Dallas,TX,42.91,6345518045211235379
7837TK,11/13/2013,Houston,TX,30.82,6771401959196271586
N6XSGX,11/13/2013,Waco,TX,30.8,6889498215547031246
8NZAPG,11/13/2013,Dallas,TX,37.51,1916804441323512077
CRSQPX,11/16/2013,Waco,TX,40.99,5365468262268181681
UJMSE5,11/13/2013,Houston,TX,31.05,7460055101908488666
XY88U9,11/13/2013,Houston,TX,31,3478746294669546114
ZC2EXR,1/8/2014,Waco,TX,49,400646573756850137
WBR8MM,11/13/2013,Waco,TX,30.82,4370143267642081467
ZAKJ9W,11/13/2013,Houston,TX,30.82,4065212215748782542
V2XULN,11/13/2013,Houston,TX,81.41,1779841715073038831
3SP4SN,11/15/2013,Dallas,TX,44.12,633605463500090852
FVGC5A,11/13/2013,Houston,TX,37.94,659938594931652428
BDERAC,11/18/2013,Dallas,TX,49.43,1071765717645267299
25W58B,11/13/2013,Houston,TX,30.82,4533617581600369579
YXXKUK,11/13/2013,Dallas,TX,30.82,5973445602307420052
KACZL2,11/13/2013,Waco,TX,50.94,9020058567268337341
S33MBA,11/13/2013,Austin,TX,41.39,8805141393859947666
6WRJDH,11/13/2013,Waco,TX,49.46,4673736365238002763
VN23NR,11/13/2013,Houston,TX,30.82,3710128686771419774
C4Z36Z,11/13/2013,Waco,TX,30.82,4211974492076458781
V9YJBG,11/13/2013,Austin,TX,36.18,3246633605299890911
927ZLX,11/13/2013,Houston,TX,38.24,8820794848642390937
D37J6M,11/13/2013,Houston,TX,30.82,6055719741274092825
ZSGVFQ,11/13/2013,Houston,TX,30.82,2757138630743356770
2J8EEB,11/17/2013,Austin,TX,98.43,2660240759540176045
WKY7R3,10/15/2013,Houston,TX,30.82,7190759369491841847
CF8GCU,11/13/2013,Waco,TX,30.8,8082552043393813990
7K28KY,11/13/2013,Waco,TX,78.78,1268052463549936172
UVXT4Y,11/13/2013,Waco,TX,30.8,7873107372181499767
3CK9KH,11/13/2013,Houston,TX,30.82,3123728215998381936
Z7BQTV,11/13/2013,Houston,TX,30.82,2529422698631186548
56QD8Z,11/13/2013,Waco,TX,100.65,2564279452335561723
NLK5WD,11/13/2013,Waco,TX,34.86,4486440011386377555
82MS7E,11/20/2013,Waco,TX,43.67,5736926580778312846
Y5PLJG,11/13/2013,Dallas,TX,30.82,4222951129356205158
ET98FV,11/13/2013,Houston,TX,31,8118411282359887781
VP7S3N,11/13/2013,Dallas,TX,31,1781209826750761182
B4QF29,11/15/2013,Waco,TX,48.18,7624525965918989299
SUNW2D,11/15/2013,Houston,TX,83.82,2881086627410548581
8K89UV,11/17/2013,Houston,TX,58.73,3217676263763065905
4N5J59,11/17/2013,Waco,TX,30.8,7239850712798191055
UBQYHU,11/13/2013,Dallas,TX,31,1332544974294102235
WKFQZB,11/14/2013,Waco,TX,43.8,7867039737761432601
V4XTRR,11/13/2013,Austin,TX,80.16,1746350340675513902
XBUAZ9,11/25/2013,Waco,TX,35.89,4512228935657594248
D35Z7R,11/13/2013,Houston,TX,47.72,8239732847995902571
XHXK2Y,11/13/2013,Houston,TX,59.43,1196876534623137698
E8XBAQ,11/13/2013,Dallas,TX,31,7135476512384477627
2WSZ7Q,11/13/2013,Houston,TX,31,3948679036714639855
F5VUUT,11/14/2013,Waco,TX,4.47,4525369997370832792
UB4UKP,11/13/2013,Austin,TX,29.31,8572045287250048592
B3YM8D,11/13/2013,Houston,TX,30.82,1771338753158772910
Q649JW,11/13/2013,Houston,TX,30.82,4186195076510453878
SR5A7A,11/13/2013,Austin,TX,20.36,4626484996920142539
6SPRW5,11/13/2013,Waco,TX,41.27,117252878095066932
LHFUDT,11/13/2013,Houston,TX,30.82,5230162864555424718
L45EEL,11/13/2013,Houston,TX,82.03,2176725633564916192
